timestamp,value,dayofweek,month,day,quarter,dayofyear,weekend,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30
2021-05-26,107.30760500270496,2,5,26,2,146,0,103.64985987635296,101.10047976163813,100.2112921724041,100.0657154168263,99.58478787337776,97.95405265790336,95.51290270859234,101.41054182302966,3.1201893797207054,98.86087260551902,3.922529209012525,104.99232255734364,7.341168428727118
2021-05-27,110.88308199335064,3,5,27,2,147,0,107.30760500270496,103.64985987635296,101.10047976163813,100.2112921724041,100.0657154168263,99.58478787337776,97.95405265790336,103.25754601380784,4.326569448503998,99.59351921009105,5.068181323639174,105.10284591879503,7.40594709919166
2021-05-28,113.08133016418635,4,5,28,2,148,0,110.88308199335064,107.30760500270496,103.64985987635296,101.10047976163813,100.2112921724041,100.0657154168263,99.58478787337776,105.18562348392335,5.3120997530186695,100.56788082302998,6.217408782629598,105.17198940077732,7.472355876302291
2021-05-29,113.60637716648066,5,5,29,2,149,1,113.08133016418635,110.88308199335064,107.30760500270496,103.64985987635296,101.10047976163813,100.2112921724041,100.0657154168263,107.12000373387399,5.59483791875903,101.7359204550809,7.02987693615582,105.15709218357847,7.4544632345614605
2021-05-30,113.20525612090054,6,5,30,2,150,1,113.60637716648066,113.08133016418635,110.88308199335064,107.30760500270496,103.64985987635296,101.10047976163813,100.2112921724041,108.97628429794489,5.049634086899924,103.0557145929426,7.34061338356654,105.07680081505087,7.350191930306355
2021-05-31,113.00175519796912,0,5,31,2,151,0,113.20525612090054,113.60637716648066,113.08133016418635,110.88308199335064,107.30760500270496,103.64985987635296,101.10047976163813,110.67646650313505,3.806455232592807,104.48019733256449,7.184818963001014,104.9967925217507,7.246253163487684
2021-06-01,113.79167822650672,1,6,1,2,152,0,113.00175519796912,113.20525612090054,113.60637716648066,113.08133016418635,110.88308199335064,107.30760500270496,103.64985987635296,112.12529769601414,2.3299559810603023,105.92544102422814,6.845852194965592,104.98776932679202,7.234734619650114
2021-06-02,115.45418556895407,2,6,2,2,153,0,113.79167822650672,113.00175519796912,113.20525612090054,113.60637716648066,113.08133016418635,110.88308199335064,107.30760500270496,113.28909491976401,1.3516984981530078,107.34981837139684,6.582179358653949,105.06611817205474,7.337652587704782
2021-06-03,116.6627974840562,3,6,3,2,154,0,115.45418556895407,113.79167822650672,113.00175519796912,113.20525612090054,113.60637716648066,113.08133016418635,110.88308199335064,114.11476856129339,1.401388896385817,108.6861572875506,6.42516715885371,105.18814528199452,7.502761566634236
2021-06-04,116.12663959815204,4,6,4,2,155,0,116.6627974840562,115.45418556895407,113.79167822650672,113.00175519796912,113.20525612090054,113.60637716648066,113.08133016418635,114.5498127661456,1.4965588840506894,109.86771812503447,6.137255067169242,105.2703714217403,7.611537191224938
2021-06-05,113.97738374262802,5,6,5,2,156,1,116.12663959815204,116.6627974840562,115.45418556895407,113.79167822650672,113.00175519796912,113.20525612090054,113.60637716648066,114.60281370559524,1.4637891195887482,110.86140871973461,5.523675596906597,105.26761393227277,7.608257340041808
2021-06-06,110.68095385674248,6,6,6,2,157,1,113.97738374262802,116.12663959815204,116.6627974840562,115.45418556895407,113.79167822650672,113.00175519796912,113.20525612090054,114.24219909642981,2.056436591001557,111.60924169718734,4.602849623320562,105.19645983540848,7.544951342135258
2021-06-07,107.90504053982411,0,6,7,2,158,0,110.68095385674248,113.97738374262802,116.12663959815204,116.6627974840562,115.45418556895407,113.79167822650672,113.00175519796912,113.5140970024091,3.1697407256738988,112.09528175277205,3.673194587518015,105.13092553010506,7.511412056977617
2021-06-08,106.29329098541436,1,6,8,2,159,0,107.90504053982411,110.68095385674248,113.97738374262802,116.12663959815204,116.6627974840562,115.45418556895407,113.79167822650672,112.44289882511018,4.169617629586159,112.28409826056216,3.2491357782817794,105.13191837515868,7.5115688883989105
2021-06-09,105.7847558949668,2,6,9,2,160,0,106.29329098541436,107.90504053982411,110.68095385674248,113.97738374262802,116.12663959815204,116.6627974840562,115.45418556895407,111.0615517288263,4.586582749052276,112.17532332429515,3.4479626224920126,105.22300724906354,7.502040967626013
2021-06-10,105.33916893486423,3,6,10,2,161,0,105.7847558949668,106.29329098541436,107.90504053982411,110.68095385674248,113.97738374262802,116.12663959815204,116.6627974840562,109.44389050751316,4.267598152063966,111.77932953440326,3.8969175711777497,105.35826761958668,7.465012585139127
2021-06-11,103.88389364093878,4,6,11,2,162,0,105.33916893486423,105.7847558949668,106.29329098541436,107.90504053982411,110.68095385674248,113.97738374262802,116.12663959815204,107.69492679933983,3.5146520763164877,111.12236978274272,4.402952872167184,105.45766018644004,7.423369679498432
2021-06-12,101.06690108039652,5,6,12,2,163,1,103.88389364093878,105.33916893486423,105.7847558949668,106.29329098541436,107.90504053982411,110.68095385674248,113.97738374262802,105.85057213330676,3.0212201192349184,110.22669291945101,5.081858847236946,105.47235590480854,7.413905240068984
2021-06-13,97.78656843573584,6,6,13,2,164,1,101.06690108039652,103.88389364093878,105.33916893486423,105.7847558949668,106.29329098541436,107.90504053982411,110.68095385674248,104.00851707316293,3.4811402868732304,109.12535808479637,5.978374374070759,105.41723259989834,7.46626393782514
2021-06-14,95.62181976073086,0,6,14,2,165,0,97.78656843573584,101.06690108039652,103.88389364093878,105.33916893486423,105.7847558949668,106.29329098541436,107.90504053982411,102.2537712475782,4.209312938366975,107.88393412499364,6.852151298646072,105.36283251466378,7.533437834691998
2021-06-15,95.11369586899892,1,6,15,2,166,0,95.62181976073086,97.78656843573584,101.06690108039652,103.88389364093878,105.33916893486423,105.7847558949668,106.29329098541436,100.65668623094743,4.529865438134404,106.5497925280288,7.409111739501097,105.37568443726919,7.514975866914088
2021-06-16,96.3954770563849,2,6,16,2,167,0,95.11369586899892,95.62181976073086,97.78656843573584,101.06690108039652,103.88389364093878,105.33916893486423,105.7847558949668,99.31536068257857,4.13087583306138,105.18845620570244,7.3980806923925595,105.48690044437326,7.349274577002265
2021-06-17,97.97689320126516,3,6,17,2,168,0,96.3954770563849,95.11369586899892,95.62181976073086,97.78656843573584,101.06690108039652,103.88389364093878,105.33916893486423,98.26360700635014,3.1661422283023315,103.85374875693164,6.832708048939486,105.63418799964158,7.143360458984627
2021-06-18,98.90269885602198,4,6,18,2,169,0,97.97689320126516,96.3954770563849,95.11369586899892,95.62181976073086,97.78656843573584,101.06690108039652,103.88389364093878,97.55200775136203,2.0584355588051926,102.62346727535093,5.946009915205943,105.7471812045559,7.0031762916347144
2021-06-19,98.78488337395652,5,6,19,2,170,1,98.90269885602198,97.97689320126516,96.3954770563849,95.11369586899892,95.62181976073086,97.78656843573584,101.06690108039652,97.22600522187061,1.5190186163098829,101.53828867758868,5.030309455445071,105.77487556175767,6.972872549596106
2021-06-20,98.31376359872674,6,6,20,2,171,1,98.78488337395652,98.90269885602198,97.97689320126516,96.3954770563849,95.11369586899892,95.62181976073086,97.78656843573584,97.30131881658359,1.5638514180817238,100.65491794487328,4.339767747368234,105.73250808593596,7.015511759638709
2021-06-21,98.89206387550016,0,6,21,2,172,0,98.31376359872674,98.78488337395652,98.90269885602198,97.97689320126516,96.3954770563849,95.11369586899892,95.62181976073086,97.76849654726492,1.4637711049751534,100.01113389742156,3.818754927437969,105.69338636789176,7.05138278152485
2021-06-22,101.24328524476655,1,6,22,2,173,0,98.89206387550016,98.31376359872674,98.78488337395652,98.90269885602198,97.97689320126516,96.3954770563849,95.11369586899892,98.64415217237458,1.444214637846368,99.650419201661,3.394663770889126,105.72778613697051,7.026188739110346
2021-06-23,104.80303849834615,2,6,23,2,174,0,101.24328524476655,98.89206387550016,98.31376359872674,98.78488337395652,98.90269885602198,97.97689320126516,96.3954770563849,99.84523237836903,2.4252738983243654,99.58029653047382,3.2658984607792765,105.85120476152746,6.974432981347078
2021-06-24,108.6054475705392,3,6,24,2,175,0,104.80303849834615,101.24328524476655,98.89206387550016,98.31376359872674,98.78488337395652,98.90269885602198,97.97689320126516,101.36359728826532,3.9243762949576353,99.81360214730773,3.7844408651503727,106.01639101800032,6.979181075602612
2021-06-25,111.06348738980832,4,6,25,2,176,0,108.6054475705392,104.80303849834615,101.24328524476655,98.89206387550016,98.31376359872674,98.78488337395652,98.90269885602198,103.10085279309195,5.152828121387768,100.32643027222697,4.7433893442919555,106.14158709757044,7.0365935444333445
2021-06-26,112.14562411788884,5,6,26,2,177,1,111.06348738980832,108.6054475705392,104.80303849834615,101.24328524476655,98.89206387550016,98.31376359872674,98.78488337395652,105.00953004222514,5.729874639303875,101.11776763204786,5.703404454527095,106.18367183505505,7.069627521568976
2021-06-27,112.3611634757226,6,6,27,2,178,1,112.14562411788884,111.06348738980832,108.6054475705392,104.80303849834615,101.24328524476655,98.89206387550016,98.31376359872674,107.01630145322454,5.446896451121284,102.15881013490407,6.3428880824750955,106.15966627877292,7.046583398237441
2021-06-28,112.73401020540392,0,6,28,2,179,0,112.3611634757226,112.14562411788884,111.06348738980832,108.6054475705392,104.80303849834615,101.24328524476655,98.89206387550016,108.99372235749651,4.422097707768266,103.3811094523807,6.628640507017017,106.13058738007035,7.016529542029927
2021-06-29,114.53174631013482,1,6,29,2,180,0,112.73401020540392,112.3611634757226,112.14562411788884,111.06348738980832,108.6054475705392,104.80303849834615,101.24328524476655,110.89207393826341,3.232747840834019,104.76811305531898,6.795128592644033,106.1748037197115,7.066650181019456
2021-06-30,117.1154187693106,2,6,30,2,181,0,114.53174631013482,112.73401020540392,112.3611634757226,112.14562411788884,111.06348738980832,108.6054475705392,104.80303849834615,112.65098540554403,2.6677466478887646,106.24810889195655,7.081658546669402,106.31192583875621,7.241438501495401
2021-07-01,119.17772964931662,3,7,1,3,182,0,117.1154187693106,114.53174631013482,112.73401020540392,112.3611634757226,112.14562411788884,111.06348738980832,108.6054475705392,114.16131141679796,2.971129260376632,107.76245435253165,7.434872274122573,106.4914608861832,7.4955843149872265
2021-07-02,119.69763207171492,4,7,2,3,183,0,119.17772964931662,117.1154187693106,114.53174631013482,112.73401020540392,112.3611634757226,112.14562411788884,111.06348738980832,115.39476065707034,3.249877125491561,109.24780672508112,7.604000115649295,106.63290910294191,7.707591506656651
2021-07-03,118.23913338185092,5,7,3,3,184,1,119.69763207171492,119.17772964931662,117.1154187693106,114.53174631013482,112.73401020540392,112.3611634757226,112.14562411788884,116.26526198049349,3.044102715454324,110.63739601135931,7.317042295890237,106.68545363286839,7.783326545753399
2021-07-04,115.79681604898296,6,7,4,3,185,1,118.23913338185092,119.69763207171492,119.17772964931662,117.1154187693106,114.53174631013482,112.73401020540392,112.3611634757226,116.75606949095925,2.5459307539321174,111.88618547209191,6.498067470822097,106.67445951456277,7.769751910885712
2021-07-05,113.58480856864075,0,7,5,3,186,0,115.79681604898296,118.23913338185092,119.69763207171492,119.17772964931662,117.1154187693106,114.53174631013482,112.73401020540392,116.8776121142788,2.3333490630001665,112.93566723588766,5.317184100494628,106.66137367542984,7.757348868447734
2021-07-06,112.59657866107166,1,7,6,3,187,0,113.58480856864075,115.79681604898296,118.23913338185092,119.69763207171492,119.17772964931662,117.1154187693106,114.53174631013482,116.60115959298405,2.737282295134431,113.74661676562373,4.129984581267119,106.72522783557416,7.799347221384814
2021-07-07,112.4190874729231,2,7,7,3,188,0,112.59657866107166,113.58480856864075,115.79681604898296,118.23913338185092,119.69763207171492,119.17772964931662,117.1154187693106,115.93025512207156,3.136631984386631,114.2906202638078,3.274254217552677,106.87569606667745,7.866150866556828
2021-07-08,112.11566000621738,3,7,8,3,189,0,112.4190874729231,112.59657866107166,113.58480856864075,115.79681604898296,118.23913338185092,119.69763207171492,119.17772964931662,114.92138803020023,3.052625008694253,114.54134972349911,2.9207319782957213,107.06977503403755,7.9229078196672775
2021-07-09,110.50426197605756,4,7,9,3,190,0,112.11566000621738,112.4190874729231,112.59657866107166,113.58480856864075,115.79681604898296,118.23913338185092,119.69763207171492,113.60804944510633,2.5992179728604405,114.50140505108834,2.9752697582933116,107.22709190340724,7.943341496335767
2021-07-10,107.46027025885398,5,7,10,3,191,1,110.50426197605756,112.11566000621738,112.4190874729231,112.59657866107166,113.58480856864075,115.79681604898296,118.23913338185092,112.06821185610677,2.591208093821681,114.16673691830013,3.4811451307748245,107.29779528087357,7.935393651399831
2021-07-11,103.86223818161582,6,7,11,3,192,1,107.46027025885398,110.50426197605756,112.11566000621738,112.4190874729231,112.59657866107166,113.58480856864075,115.79681604898296,110.3632721607686,3.496997175650709,113.55967082586393,4.4315478965230595,107.29707343222948,7.935715886314385
2021-07-12,101.13601425983065,0,7,12,3,193,0,103.86223818161582,107.46027025885398,110.50426197605756,112.11566000621738,112.4190874729231,112.59657866107166,113.58480856864075,108.58487297379574,4.582557534548013,112.73124254403726,5.542558677570497,107.29937720487729,7.933854686898845
2021-07-13,100.05483955624898,1,7,13,3,194,0,101.13601425983065,103.86223818161582,107.46027025885398,110.50426197605756,112.11566000621738,112.4190874729231,112.59657866107166,106.79319595882107,5.167138847980985,111.69717777590257,6.455997549669321,107.37498624222772,7.850442001306071
2021-07-14,100.55423470500044,2,7,14,3,195,0,100.05483955624898,101.13601425983065,103.86223818161582,107.46027025885398,110.50426197605756,112.11566000621738,112.4190874729231,105.09821699197497,4.955792058419568,110.51423605702327,6.8895443969739825,107.53940007370336,7.644760479348465
2021-07-15,101.48786784191682,3,7,15,3,196,0,100.55423470500044,100.05483955624898,101.13601425983065,103.86223818161582,107.46027025885398,110.50426197605756,112.11566000621738,103.57996096850346,3.979398082945573,109.25067449935186,6.8000150371044885,107.75187247280063,7.371185986477055
2021-07-16,101.51219310585252,4,7,16,3,197,0,101.48786784191682,100.55423470500044,100.05483955624898,101.13601425983065,103.86223818161582,107.46027025885398,110.50426197605756,102.29537970133131,2.5752776834780344,107.95171457321882,6.3745025378516695,107.92242967444956,7.155394134900143
2021-07-17,100.505247347944,5,7,17,3,198,1,101.51219310585252,101.48786784191682,100.55423470500044,100.05483955624898,101.13601425983065,103.86223818161582,107.46027025885398,101.30180499977276,1.252362796246897,106.68500842793978,5.918685793836309,108.00670814600552,7.048301589620817
2021-07-18,99.41772805492162,6,7,18,3,199,1,100.505247347944,101.51219310585252,101.48786784191682,100.55423470500044,100.05483955624898,101.13601425983065,103.86223818161582,100.66687498167359,0.7727063263615311,105.5150735712211,5.588634068506432,108.02387578596883,7.0259539925718695
2021-07-19,99.24448636914089,0,7,19,3,200,0,99.41772805492162,100.505247347944,101.51219310585252,101.48786784191682,100.55423470500044,100.05483955624898,101.13601425983065,100.39665671157503,0.901334446721759,104.49076484268538,5.302666408392856,108.03919588580833,7.005585240377551
2021-07-20,100.91898255353108,1,7,20,3,201,0,99.24448636914089,99.41772805492162,100.505247347944,101.51219310585252,101.48786784191682,100.55423470500044,100.05483955624898,100.52010571118679,0.9058817470699315,103.65665083500392,4.826612827905343,108.12603651763513,6.896165046509109
2021-07-21,104.2307431615293,2,7,21,3,202,0,100.91898255353108,99.24448636914089,99.41772805492162,100.505247347944,101.51219310585252,101.48786784191682,100.55423470500044,101.04532120497662,1.6713485938652737,103.07176909847578,4.128797191231704,108.3039924938361,6.716199376295944
2021-07-22,107.70675693812674,3,7,22,3,203,0,104.2307431615293,100.91898255353108,99.24448636914089,99.41772805492162,100.505247347944,101.51219310585252,101.48786784191682,101.9337339330066,3.039034249204622,102.75684745075502,3.507280907197907,108.51944155028144,6.584263481909043
2021-07-23,110.30416324198389,4,7,23,3,204,0,107.70675693812674,104.2307431615293,100.91898255353108,99.24448636914089,99.41772805492162,100.505247347944,101.51219310585252,103.18972966673964,4.363830278027302,102.74255468403547,3.4735255374051164,108.70281237506937,6.553725122527324
2021-07-24,111.4686883971946,5,7,24,3,205,1,110.30416324198389,107.70675693812674,104.2307431615293,100.91898255353108,99.24448636914089,99.41772805492162,100.505247347944,104.75593553091831,5.1384465040564296,103.02887026534552,4.015267328323281,108.79825373595787,6.573078308738076
2021-07-25,112.04617129555623,6,7,25,3,206,1,111.4686883971946,110.30416324198389,107.70675693812674,104.2307431615293,100.91898255353108,99.24448636914089,99.41772805492162,106.55999885100896,5.168661368562722,103.61343691634126,4.685690112097307,108.83100986614947,6.587189477538291
2021-07-26,113.0378569750826,0,7,26,3,207,0,112.04617129555623,111.4686883971946,110.30416324198389,107.70675693812674,104.2307431615293,100.91898255353108,99.24448636914089,108.5304803661435,4.501049937701217,104.46356853885926,5.247621668703643,108.86075096138926,6.604662016345277
2021-07-27,115.36223453154813,1,7,27,3,208,0,113.0378569750826,112.04617129555623,111.4686883971946,110.30416324198389,107.70675693812674,104.2307431615293,100.91898255353108,110.59380207728877,3.6627310823439183,105.55695389423776,5.821677520566617,108.9607866632501,6.681785423041713
2021-07-28,118.68891853383292,2,7,28,3,209,0,115.36223453154813,113.0378569750826,112.04617129555623,111.4686883971946,110.30416324198389,107.70675693812674,104.2307431615293,112.65925570190358,3.5513681598539675,106.8522884534401,6.589769999024912,109.15928360753108,6.883159708060429
2021-07-29,121.4883602373299,3,7,29,3,210,0,118.68891853383292,115.36223453154813,113.0378569750826,112.04617129555623,111.4686883971946,110.30416324198389,107.70675693812674,114.62805617321833,4.122416578138593,108.28089505311245,7.449267623545724,109.39117073843758,7.181125560709327
2021-07-30,123.0082017152206,4,7,30,3,211,0,121.4883602373299,118.68891853383292,115.36223453154813,113.0378569750826,112.04617129555623,111.4686883971946,110.30416324198389,116.44291881225215,4.662628284145854,109.81632423949588,8.130963052587415,109.58759683663457,7.474301706191527
2021-07-31,122.55052969161208,5,7,31,3,212,1,123.0082017152206,121.4883602373299,118.68891853383292,115.36223453154813,113.0378569750826,112.04617129555623,111.4686883971946,118.02603899716892,4.5726846762241715,111.3909872640436,8.321488526039365,109.7000235047111,7.646901969103029
2021-08-01,120.8675221631586,6,8,1,3,213,1,122.55052969161208,123.0082017152206,121.4883602373299,118.68891853383292,115.36223453154813,113.0378569750826,112.04617129555623,119.28623197825496,3.8003349697934596,112.92311541463197,7.911992703314008,109.73901984109257,7.702425524440326
2021-08-02,119.64889704074824,0,8,2,3,214,0,120.8675221631586,122.55052969161208,123.0082017152206,121.4883602373299,118.68891853383292,115.36223453154813,113.0378569750826,120.23066627335005,2.629984730590305,114.38057331974679,7.028446853654121,109.78601196305581,7.760156632678943
2021-08-03,119.31351589328308,1,8,3,3,215,0,119.64889704074824,120.8675221631586,122.55052969161208,123.0082017152206,121.4883602373299,118.68891853383292,115.36223453154813,120.7951350393122,1.653787591141003,115.6944685583005,5.955855902946071,109.90323529119914,7.879725673653278
2021-08-04,119.78168385907895,2,8,4,3,216,0,119.31351589328308,119.64889704074824,120.8675221631586,122.55052969161208,123.0082017152206,121.4883602373299,118.68891853383292,120.9512443714902,1.4623283284590272,116.80525003669689,5.031848460024077,110.10979780088041,8.058753960045216
2021-08-05,120.0171545811662,3,8,5,3,217,0,119.78168385907895,119.31351589328308,119.64889704074824,120.8675221631586,122.55052969161208,123.0082017152206,121.4883602373299,120.74107213489539,1.4779066581422557,117.68456415405686,4.3488507210404155,110.35715033155022,8.249342894123998
2021-08-06,118.84975689801183,4,8,6,3,218,0,120.0171545811662,119.78168385907895,119.31351589328308,119.64889704074824,120.8675221631586,122.55052969161208,123.0082017152206,120.14700858957985,1.2296384876093613,118.294963700916,3.7981135371389194,110.57150597905319,8.387166753890531
2021-08-07,115.85197769916586,5,8,7,3,219,1,118.84975689801183,120.0171545811662,119.78168385907895,119.31351589328308,119.64889704074824,120.8675221631586,122.55052969161208,119.19007259065896,1.5985595589334736,118.60805579391395,3.3458520427280005,110.69604990215149,8.438471124871299
2021-08-08,112.21964355107995,6,8,8,3,220,1,115.85197769916586,118.84975689801183,120.0171545811662,119.78168385907895,119.31351589328308,119.64889704074824,120.8675221631586,117.95466136036202,2.8988996059617107,118.6204466693085,3.3199023379432537,110.75322928798555,8.442937312388718
2021-08-09,109.20405922248185,0,8,9,3,221,0,112.21964355107995,115.85197769916586,118.84975689801183,120.0171545811662,119.78168385907895,119.31351589328308,119.64889704074824,116.46254167203826,4.253221693365115,118.34660397269417,3.9197326957046252,110.81135558677315,8.425469417175101
2021-08-10,107.76547838583268,1,8,10,3,222,0,109.20405922248185,112.21964355107995,115.85197769916586,118.84975689801183,120.0171545811662,119.78168385907895,119.31351589328308,114.81282202811677,5.115323386759203,117.80397853371448,4.793164378413407,110.94146359358038,8.344204688248634
2021-08-11,107.78766426790251,2,8,11,3,223,0,107.76547838583268,109.20405922248185,112.21964355107995,115.85197769916586,118.84975689801183,120.0171545811662,119.78168385907895,113.09939065794869,5.181883897218797,117.02531751471945,5.475277111168071,111.16318526051609,8.16103357873629
2021-08-12,107.90041051886668,3,8,12,3,224,0,107.78766426790251,107.76547838583268,109.20405922248185,112.21964355107995,115.85197769916586,118.84975689801183,120.0171545811662,111.36842722047733,4.4592940431885175,116.05474967768637,5.816949525337466,111.42470429260337,7.914783617687239
2021-08-13,107.29318009838022,4,8,13,3,225,0,107.90041051886668,107.78766426790251,107.76547838583268,109.20405922248185,112.21964355107995,115.85197769916586,118.84975689801183,109.71748767767282,3.1851205086029397,114.93224813362635,5.887759096824438,111.64933580571602,7.6880085653847585
2021-08-14,105.5243194429453,5,8,14,3,226,1,107.29318009838022,107.90041051886668,107.78766426790251,107.76547838583268,109.20405922248185,112.21964355107995,115.85197769916586,108.24210792678419,2.064922519997116,113.71609025872156,5.951202477377042,111.78388419241698,7.537895278262317
2021-08-15,103.5949625593695,6,8,15,3,227,1,105.5243194429453,107.29318009838022,107.90041051886668,107.78766426790251,107.76547838583268,109.20405922248185,112.21964355107995,107.0100106422541,1.8588596179319397,112.48233600130807,6.141928384991866,111.85330984086754,7.449096898907144
2021-08-16,102.700608327218,0,8,16,3,228,0,103.5949625593695,105.5243194429453,107.29318009838022,107.90041051886668,107.78766426790251,107.76547838583268,109.20405922248185,106.08094622864498,2.177426953350626,111.27174395034162,6.289232748159295,111.92648854017668,7.34381058340644
2021-08-17,103.75364886932532,1,8,17,3,229,0,102.700608327218,103.5949625593695,105.5243194429453,107.29318009838022,107.90041051886668,107.78766426790251,107.76547838583268,105.5078277262868,2.1880942815209643,110.16032487720177,6.131670345683383,112.07101923399014,7.128656613851274
2021-08-18,106.2892451422128,2,8,18,3,230,0,103.75364886932532,102.700608327218,103.5949625593695,105.5243194429453,107.29318009838022,107.90041051886668,107.78766426790251,105.29376785118826,1.992433462690158,109.19657925456849,5.534349985250837,112.30584452642584,6.800023547637285
2021-08-19,109.29472096339732,3,8,19,3,231,0,106.2892451422128,103.75364886932532,102.700608327218,103.5949625593695,105.5243194429453,107.29318009838022,107.90041051886668,105.49295505754979,2.336452354402977,108.43069113901356,4.581652236315563,112.58503580675473,6.480839381555091
2021-08-20,111.40206511564978,4,8,20,3,232,0,109.29472096339732,106.2892451422128,103.75364886932532,102.700608327218,103.5949625593695,105.5243194429453,107.29318009838022,106.07993863144543,3.215042277983078,107.89871315455913,3.607685255592391,112.82407987189208,6.291559879211941
2021-08-21,112.36218638447323,5,8,21,3,233,1,111.40206511564978,109.29472096339732,106.2892451422128,103.75364886932532,102.700608327218,103.5949625593695,105.5243194429453,107.05677676594942,3.968572708500985,107.6494423463668,3.100848283449964,112.97926085343695,6.217971626170151
2021-08-22,112.86298063823968,6,8,22,3,234,1,112.36218638447323,111.40206511564978,109.29472096339732,106.2892451422128,103.75364886932532,102.700608327218,103.5949625593695,108.38077934864516,4.162418807792202,107.69539499544963,3.177602633173009,113.06455476664549,6.197527553403266
2021-08-23,114.0879936064686,0,8,23,3,235,0,112.86298063823968,112.36218638447323,111.40206511564978,109.29472096339732,106.2892451422128,103.75364886932532,102.700608327218,110.00754867425239,3.780160593362275,108.04424745144868,3.5964569870210887,113.15186494028795,6.192718279748646
2021-08-24,116.68034567703263,1,8,24,3,236,0,114.0879936064686,112.86298063823968,112.36218638447323,111.40206511564978,109.29472096339732,106.2892451422128,103.75364886932532,111.85421964678201,3.34866356363275,108.6810236865344,4.269536471989358,113.3063374196705,6.221915650634317
2021-08-25,120.5348467267632,2,8,25,3,237,0,116.68034567703263,114.0879936064686,112.86298063823968,112.36218638447323,111.40206511564978,109.29472096339732,106.2892451422128,113.88930558743206,3.7120211866039448,109.59153671931016,5.299381645870442,113.55623707805985,6.359788996771846
2021-08-26,124.14829738080108,3,8,26,3,238,0,120.5348467267632,116.68034567703263,114.0879936064686,112.86298063823968,112.36218638447323,111.40206511564978,109.29472096339732,116.0112450756326,4.74855981933251,110.75210006659118,6.535509320032554,113.84910583970162,6.641866993780055
2021-08-27,126.25797582429868,4,8,27,3,239,0,124.14829738080108,120.5348467267632,116.68034567703263,114.0879936064686,112.86298063823968,112.36218638447323,111.40206511564978,118.13351803401102,5.590402127899951,112.10672833272822,7.6361754132960185,114.10140774938381,6.967817888026512
2021-08-28,126.69686130670746,5,8,28,3,240,1,126.25797582429868,124.14829738080108,120.5348467267632,116.68034567703263,114.0879936064686,112.86298063823968,112.36218638447323,120.18132873718733,5.747223300205318,113.61905275156838,8.299997199215294,114.2750244516964,7.218601923040111
2021-08-29,125.90010822476133,6,8,29,3,241,1,126.69686130670746,126.25797582429868,124.14829738080108,120.5348467267632,116.68034567703263,114.0879936064686,112.86298063823968,122.04377553526186,5.050556361680222,115.2122774419535,8.368320418506583,114.37142133534776,7.357224023941846
2021-08-30,125.4521303941535,0,8,30,3,242,0,125.90010822476133,126.69686130670746,126.25797582429868,124.14829738080108,120.5348467267632,116.68034567703263,114.0879936064686,123.66722364778828,3.7175719607965467,116.83738616102032,7.950390671152609,114.46814135876579,7.48639518167509
2021-08-31,126.03661997630144,1,8,31,3,243,0,125.4521303941535,125.90010822476133,126.69686130670746,126.25797582429868,124.14829738080108,120.5348467267632,116.68034567703263,125.00383426196952,2.129707622654146,118.42902695437577,7.336360914966625,114.64044461920389,7.695328278512283
2021-09-01,127.55636737852592,2,9,1,3,244,0,126.03661997630144,125.4521303941535,125.90010822476133,126.69686130670746,126.25797582429868,124.14829738080108,120.5348467267632,126.00690864079277,1.0578591275992284,119.94810711411242,6.812409866717624,114.90402696379648,8.002104114678597
2021-09-02,128.45663528559814,3,9,2,3,245,0,127.55636737852592,126.03661997630144,125.4521303941535,125.90010822476133,126.69686130670746,126.25797582429868,124.14829738080108,126.6223854843352,1.0495584950357921,121.3168152799839,6.421055586956208,115.208797610207,8.342701710125977
2021-09-03,127.80952484559212,4,9,3,3,246,0,128.45663528559814,127.55636737852592,126.03661997630144,125.4521303941535,125.90010822476133,126.69686130670746,126.25797582429868,126.84403534451998,1.1211633129691754,122.48877668926549,5.9524623871424955,115.47639230975741,8.618621206271639
2021-09-04,125.42361843247586,5,9,4,3,247,1,127.80952484559212,128.45663528559814,127.55636737852592,126.03661997630144,125.4521303941535,125.90010822476133,126.69686130670746,126.66214350534405,1.2454165678326243,123.42173612126568,5.221944736077819,115.65660777146776,8.772002426549895
2021-09-05,122.04232450015829,6,9,5,3,248,1,125.42361843247586,127.80952484559212,128.45663528559814,127.55636737852592,126.03661997630144,125.4521303941535,125.90010822476133,126.11103154468647,2.1580212265003946,124.07740353997417,4.286742093776255,115.76302669153931,8.83124195149356
2021-09-06,119.38754868279467,0,9,6,3,249,0,122.04232450015829,125.42361843247586,127.80952484559212,128.45663528559814,127.55636737852592,126.03661997630144,125.4521303941535,125.24466272877805,3.3530891298395704,124.45594318828317,3.4982455731210655,115.88087905766025,8.856026137990003
2021-09-07,117.8177980941628,1,9,7,3,250,0,119.38754868279467,122.04232450015829,125.42361843247586,127.80952484559212,128.45663528559814,127.55636737852592,126.03661997630144,124.07054531704398,4.327056359295686,124.53718978950675,3.31201805386753,116.06748420909636,8.835174871304043
